city,city_key,pretty_city,cluster,UMAP1,UMAP2,x_plot,y_plot,image_path
FULDA,FULDA,Fulda,6,4.435063,12.361821,4.435062980954119,12.361821191191009,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Fulda.jpg
GALWAY,GALWAY,Galway,1,2.1408615,12.169056,2.2173383409683614,12.20733359733973,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Galway.jpg
GERA,GERA,Gera,5,5.440876,13.773251,5.370584029827053,13.834655447725925,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Gera.jpg
GLOGOW,GLOGOW,Glogow,1,2.827814,13.313617,2.814498550186517,13.316777080308514,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Glogow.jpg
GNIEZNO,GNIEZNO,Gniezno,3,3.4946249,11.803731,3.441027168146411,11.825602717588632,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Gniezno.jpg
GOUDA,GOUDA,Gouda,1,2.483383,13.950852,2.459831634478548,13.897220723507875,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Gouda.jpg
GUIMARAES,GUIMARAES,Guimaraes,5,5.790673,13.41167,5.848203466877041,13.384867322324112,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Guimaraes.jpg
HASTINGS,HASTINGS,Hastings,4,3.705578,14.816236,3.813820632526785,14.850407298653042,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Hastings.jpg
HRADEC_KRALOVE,HRADEC_KRALOVE,Hradec Králové,1,1.2504003,12.4616,1.2697319019155906,12.479791908866595,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Hradec_Kralove.jpg
INNSBRUCK,INNSBRUCK,Innsbruck,4,3.5639038,14.140904,3.5638956270506696,14.140753057642964,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Innsbruck.jpg
IOANNINA,IOANNINA,Ioannina,1,2.2779195,11.812748,2.3378492702807625,11.809618400973251,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Ioannina.jpg
IRUN,IRUN,Irun,6,4.5835557,13.043332,4.579058200637963,13.021985323523744,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Irun.jpg
KARLOVY_VARY,KARLOVY_VARY,Karlovy Vary,1,1.6140393,13.36064,1.5708992380707358,13.319610481232601,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Karlovy_Vary.jpg
KECSKEMET,KECSKEMET,Kecskemet,6,5.461998,12.592879,5.560498655237523,12.57511391686947,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Kecskemet.jpg
KORTRIJK,KORTRIJK,Kortrijk,6,4.0215116,11.8122225,4.006212086836058,11.79521380095393,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Kortrijk.jpg
KUOPIO,KUOPIO,Kuopio,7,6.835829,13.7718525,6.666732726164871,13.816707595752085,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\kuopio.jpg
LARISA,LARISA,Larisa,2,2.0753284,11.05576,2.0995569584798073,11.141407940187287,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Larisa.jpg
LEMESOS,LEMESOS,Lemesos,3,3.5330193,11.434272,3.508567948770294,11.420688333739946,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Lemesos.jpg
LE_MANS,LE_MANS,le Mans,6,4.560383,12.80762,4.434516043141471,12.81229418516958,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Le_Mans.jpg
