city,city_key,pretty_city,cluster,UMAP1,UMAP2,x_plot,y_plot,image_path
HRADEC_KRALOVE,HRADEC_KRALOVE,Hradec Králové,1,1.2504003,12.4616,1.2654780335804983,12.461495616742768,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Hradec_Kralove.jpg
INNSBRUCK,INNSBRUCK,Innsbruck,4,3.5639038,14.140904,3.5719440080312874,14.106685677780039,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Innsbruck.jpg
IOANNINA,IOANNINA,Ioannina,1,2.2779195,11.812748,2.3569837941653207,11.822862769010934,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Ioannina.jpg
IRUN,IRUN,Irun,6,4.5835557,13.043332,4.409333710807348,13.033131938382239,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Irun.jpg
KARLOVY_VARY,KARLOVY_VARY,Karlovy Vary,1,1.6140393,13.36064,1.5848510746413038,13.32631148457787,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Karlovy_Vary.jpg
KECSKEMET,KECSKEMET,Kecskemet,6,5.461998,12.592879,5.483958430023433,12.587604199878415,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Kecskemet.jpg
KORTRIJK,KORTRIJK,Kortrijk,6,4.0215116,11.8122225,3.95083567824116,11.75558850837506,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Kortrijk.jpg
LARISA,LARISA,Larisa,2,2.0753284,11.05576,2.0980187170711195,11.141200304919309,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Larisa.jpg
LEMESOS,LEMESOS,Lemesos,3,3.5330193,11.434272,3.5330194413473066,11.434271766046887,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Lemesos.jpg
LE_MANS,LE_MANS,le Mans,6,4.560383,12.80762,4.629614930991909,12.847541070749024,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Le_Mans.jpg
LIBEREC,LIBEREC,Liberec,1,1.924168,12.822541,1.9091163756752643,12.81930950604761,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Liberec.jpg
LIEPAJA,LIEPAJA,Liepaja,1,1.3948735,11.399374,1.2792320297387865,11.351111381426936,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Liepaja.jpg
LINCOLN,LINCOLN,Lincoln,4,2.965004,14.994953,2.837552924819061,14.90071133503612,c:\Users\it08d\OneDrive - kcg.ac.jp\Downloads\JPER_v3_Notebook_Patch\figures\Lincoln.jpg
