repeat,k,ari
482,4,0.5563115423717793
482,5,0.7323453150393227
482,6,0.7864130890580541
482,7,0.7831925432943488
482,8,0.5904740736995647
482,9,0.6016933353136813
482,10,0.6731834691930435
483,2,0.30720953278116936
483,3,0.7200258210705205
483,4,0.7448608608092661
483,5,0.6710681567630205
483,6,0.7339743804066057
483,7,0.7439846375420067
483,8,0.6075903980828844
483,9,0.5837019770236488
483,10,0.5996566933924342
484,2,0.4851933910944513
484,3,0.5669035459739494
484,4,0.658787634165361
484,5,0.7712136426986925
484,6,0.8383974443459661
484,7,0.8557586338725003
484,8,0.632469030397838
484,9,0.6755902647913614
484,10,0.6700245563120883
485,2,0.07344715387708843
485,3,0.5028131017060966
485,4,0.6624513751742817
485,5,0.8035356524037304
485,6,0.8553037813993645
485,7,0.8611574052528372
485,8,0.6356876253891937
485,9,0.6359885492809859
485,10,0.6255028812801685
486,2,0.12402048831758941
486,3,0.46341355197792045
486,4,0.5868539631625309
486,5,0.601081920060374
486,6,0.623374032350204
486,7,0.652111769606469
486,8,0.508211171142573
486,9,0.43756089782723817
486,10,0.5450068554544263
487,2,0.06284858553158974
487,3,0.45676057812396736
487,4,0.48435012105921615
487,5,0.5761047939106365
487,6,0.5167603867140395
487,7,0.5453961986001807
487,8,0.6677807869859395
487,9,0.5434659399410031
487,10,0.6272504935615995
488,2,0.9599960816486464
488,3,0.9716577336909646
488,4,0.973830320024482
488,5,0.970726587923387
488,6,0.9686157038044254
488,7,0.9675152989816664
488,8,0.7356386631874396
488,9,0.8199857297778514
488,10,0.9261554655696501
489,2,0.3301457535887802
489,3,0.7167058493391517
489,4,0.7471150165861896
489,5,0.7531966690269837
489,6,0.7023927110692734
489,7,0.7113413562772797
489,8,0.6540085328895259
489,9,0.6278688799710385
489,10,0.6523733772689828
490,2,0.9599960816486464
490,3,0.9507056047792313
490,4,0.9493643681124856
490,5,0.8215652759834302
490,6,0.8194411649339909
490,7,0.850517338352998
490,8,0.7677484238857777
490,9,0.6530239416567394
490,10,0.7371218228122615
491,2,0.3783644842654133
491,3,0.6276987491373861
491,4,0.6655213506772039
491,5,0.6325916705565064
491,6,0.6602835259966114
491,7,0.6548632579952816
491,8,0.5292662858963941
491,9,0.5497084284675088
491,10,0.500694817775163
492,2,0.7026542224128787
492,3,0.6798198390026112
492,4,0.6091881831928417
492,5,0.733157264798478
492,6,0.7635758098722574
492,7,0.7904943711085614
492,8,0.7275980126240763
492,9,0.7105101047657463
492,10,0.610924626182484
493,2,0.3542033290818386
493,3,0.9150118862473254
493,4,0.9250442153185232
493,5,0.8600160442469489
493,6,0.8805426116570622
493,7,0.8804152776549788
493,8,0.7127011976375106
493,9,0.6586702654238503
493,10,0.641351208898139
494,2,0.9208006335949313
494,3,0.9161377954042267
494,4,0.9158310670001306
494,5,0.9242598970105611
494,6,0.9223526975770905
494,7,0.9196882882185776
494,8,0.6787427242068345
494,9,0.6762407637761834
494,10,0.764157264224265
495,2,0.8080650161849864
495,3,0.795811085477005
495,4,0.8167320419876318
495,5,0.8304951730279675
495,6,0.7942347146215842
495,7,0.8060970410691447
495,8,0.5618204714354127
495,9,0.6379857590318984
495,10,0.7200599919920192
496,2,0.8824145678101706
496,3,0.8631406017769949
496,4,0.8558553385848356
496,5,0.8657316620111764
496,6,0.7896981952136232
496,7,0.81233895456732
496,8,0.6710913502245881
496,9,0.6262858326833073
496,10,0.678369626397082
497,2,0.5139162456110302
497,3,0.44804434702024887
497,4,0.5516011058694342
497,5,0.8164176713574703
497,6,0.8228357167644665
497,7,0.8274917544292911
497,8,0.6244093705700139
497,9,0.5829783813652151
497,10,0.7279369352047683
498,2,0.22269935315540576
498,3,0.5923156628064138
498,4,0.6223389756883023
498,5,0.629652950961255
498,6,0.6294217644774361
498,7,0.6479288540482041
498,8,0.5594260258114045
498,9,0.5079082880541982
498,10,0.5789706229898994
499,2,0.6363978263200962
499,3,0.6929356268797244
499,4,0.60690658827526
499,5,0.740886829335571
499,6,0.7945991178302305
499,7,0.8243861450844926
499,8,0.5792019099391148
499,9,0.5946997985384629
499,10,0.6033780366102066
500,2,0.06139954853273138
500,3,0.44499028182943257
500,4,0.40644559414262404
500,5,0.5280705576922121
500,6,0.5835858961309286
500,7,0.5692853021185392
500,8,0.4409702513398011
500,9,0.4633882916390345
500,10,0.5291635430341084
